Tick,S0,S1,S2,S3,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2093,187,291,122,286,1.992188,-0.917969,-0.796875,126.464851,-90.332039,249.511734,0.195313,-0.03125,-0.273438
2094,188,292,121,286,1.683594,0.496094,-0.546875,152.832047,-46.875004,249.511734,0.28125,0.015625,-0.25
2095,188,292,120,286,1.503906,1.34375,-0.527344,189.45314,-37.109379,249.511734,0.390625,0.039063,-0.210938
2096,189,291,121,285,1.339844,1.785156,-0.5,221.191422,-57.12891,249.511734,0.515625,0.03125,-0.164063
2097,189,291,120,286,1.6875,1.996094,-0.382813,248.04689,-75.19532,249.511734,0.640625,-0.007813,-0.101563
2098,187,291,120,287,1.839844,1.996094,-0.171875,246.093765,-42.968754,249.511734,0.640625,-0.007813,-0.101563
2099,188,291,121,286,1.5,1.996094,0.132813,220.214859,18.066408,249.511734,0.742188,-0.078125,-0.054688
2100,187,290,121,286,1.023438,1.996094,0.050781,198.730484,99.121101,249.511734,0.828125,-0.1875,-0.039063
2101,189,292,121,287,-0.792969,1.996094,-0.339844,154.29689,150.878922,249.511734,0.875,-0.296875,-0.054688
2102,188,293,122,287,-2,1.996094,-0.273438,134.76564,97.167976,249.511734,0.898438,-0.398438,-0.078125
2103,189,293,122,285,-2,1.996094,0.683594,57.12891,-11.23047,191.894547,0.898438,-0.398438,-0.078125
2104,188,294,121,288,-2,1.996094,0.625,-67.871101,-15.625001,-27.832033,0.898438,-0.453125,-0.070313
2105,193,300,120,292,0.246094,1.996094,0.71875,26.367189,-128.417984,-162.10939,0.898438,-0.445313,-0.0625
2106,199,306,118,297,0.480469,0.867188,-0.777344,-236.32814,-79.589851,-250.000015,0.890625,-0.359375,-0.039063
2107,194,309,102,295,-0.292969,1.9375,-0.101563,-242.675797,203.613297,-209.960953,0.875,-0.3125,-0.09375
2108,182,304,102,292,0.085938,-0.695313,1.132813,-162.597672,82.031258,-173.82814,0.875,-0.3125,-0.09375
2109,171,282,104,283,-0.261719,0.679688,0.203125,-102.53907,19.531252,-87.890633,0.851563,-0.273438,-0.117188
2110,161,260,106,263,0.8125,1.21875,-0.363281,-102.53907,-19.042971,-57.12891,0.84375,-0.265625,-0.125
2111,155,240,110,240,0.308594,0.621094,0.367188,-58.105473,3.90625,-50.781254,0.84375,-0.265625,-0.132813
2112,150,227,115,223,0.804688,1.132813,-0.101563,-11.23047,0.976563,-37.59766,0.835938,-0.25,-0.132813
2113,148,221,119,208,0.332031,0.6875,0.285156,-12.207032,47.363285,-42.968754,0.835938,-0.25,-0.132813
2114,147,221,120,198,0.429688,1.128906,0.464844,79.589851,45.41016,-68.359383,0.828125,-0.242188,-0.148438
2115,152,222,121,192,1.582031,1.949219,0.277344,101.562508,21.972658,-156.738297,0.820313,-0.21875,-0.15625
2116,162,234,120,195,1.417969,1.863281,-0.082031,85.449226,-15.13672,-247.070328,0.78125,-0.171875,-0.140625
2117,182,253,122,210,1.523438,1.472656,-0.136719,53.22266,-48.339848,-250.000015,0.734375,-0.117188,-0.117188
2118,185,260,121,224,0.398438,1.878906,0.683594,18.554689,-51.269535,-250.000015,0.734375,-0.117188,-0.117188
2119,186,267,122,249,-0.367188,1.761719,0.46875,62.011723,-91.796883,-250.000015,0.648438,-0.039063,-0.101563
2120,197,285,123,276,0.128906,1.996094,0.109375,146.972672,-133.300797,-250.000015,0.515625,0.007813,-0.0625
2121,191,285,122,282,-0.394531,1.765625,0.199219,17.578127,-135.253922,-249.023453,0.421875,0.023438,-0.0625
2122,189,288,122,285,0.035156,1.984375,-0.175781,-121.093758,31.738283,-42.480473,0.398438,0.023438,-0.078125
2123,191,291,121,286,-0.015625,1.996094,-0.457031,-246.582047,96.679695,65.429695,0.398438,0.015625,-0.132813
2124,190,290,121,287,0.625,1.996094,-0.316406,-134.76564,18.554689,-184.082047,0.398438,0.015625,-0.132813
2125,190,290,122,287,1.628906,1.996094,-0.429688,-71.28907,-48.339848,-250.000015,0.351563,0,-0.15625
2126,191,292,122,288,1.996094,1.996094,-0.664063,-61.523441,-60.546879,-250.000015,0.28125,-0.015625,-0.164063
2127,189,291,121,288,1.996094,1.710938,-0.746094,-68.359383,-25.390627,-248.535172,0.21875,-0.046875,-0.179688
2128,189,291,121,288,1.996094,1.136719,-0.945313,-76.660164,37.109379,-144.042984,0.179688,-0.078125,-0.179688
2129,190,292,121,287,1.902344,0.273438,-1.058594,-91.308601,57.12891,-62.011723,0.179688,-0.078125,-0.179688
2130,189,292,121,286,1.351563,-0.972656,-0.945313,-42.480473,-4.394532,-3.90625,0.171875,-0.085938,-0.203125
2131,189,294,120,286,1.496094,-1.46875,-0.863281,47.363285,-91.796883,84.472664,0.1875,-0.085938,-0.195313
2132,188,292,122,285,1.910156,-1.242188,-0.78125,96.679695,-116.699226,211.914078,0.234375,-0.0625,-0.195313
2133,188,292,121,287,1.996094,-0.1875,-0.546875,124.023445,-76.171883,249.511734,0.3125,-0.03125,-0.171875
2134,188,293,122,288,1.847656,0.996094,-0.53125,116.210945,28.808596,249.511734,0.3125,-0.03125,-0.171875
2135,189,293,120,287,1.167969,1.65625,-0.660156,132.812515,39.550785,249.511734,0.414063,-0.023438,-0.140625
2136,189,291,120,285,1.359375,1.996094,-0.757813,179.687515,10.253907,249.511734,0.515625,-0.03125,-0.117188
2137,188,291,121,286,1.863281,1.996094,-0.636719,187.988297,31.738283,249.511734,0.625,-0.078125,-0.09375
2138,187,293,122,285,1.367188,1.996094,-0.738281,162.10939,84.472664,249.511734,0.710938,-0.140625,-0.078125
2139,187,294,119,286,0.871094,1.996094,-0.707031,172.851578,108.398445,249.511734,0.710938,-0.140625,-0.078125
2140,188,294,121,286,0.03125,1.996094,-0.753906,145.019547,143.554703,249.511734,0.78125,-0.234375,-0.070313
2141,187,295,121,287,-1.929688,1.996094,-0.765625,133.789078,113.769539,249.511734,0.828125,-0.335938,-0.09375
2142,188,297,122,288,-2,1.996094,-0.046875,132.812515,-5.371094,249.511734,0.84375,-0.414063,-0.085938
2143,187,298,121,287,-2,1.996094,0.738281,45.898441,-87.890633,188.476578,0.84375,-0.453125,-0.0625
2144,187,298,121,287,-2,1.996094,0.464844,-81.542976,-140.625015,-58.593754,0.84375,-0.453125,-0.0625
2145,196,304,121,293,-1.285156,1.84375,-1.214844,-229.492203,19.531252,-245.605484,0.84375,-0.4375,-0.03125
2146,200,311,106,298,1.972656,1.996094,-1.390625,-191.894547,10.742188,-247.558609,0.828125,-0.359375,-0.03125
2147,189,307,100,293,0.753906,-1.933594,1.410156,-227.539078,100.585945,-143.554703,0.820313,-0.320313,-0.085938
2148,172,290,102,286,-1.105469,1.6875,0.3125,-72.265633,33.69141,-165.039078,0.804688,-0.289063,-0.09375
2149,164,266,106,268,0.917969,1.378906,-0.570313,-101.074226,-26.367189,-49.31641,0.804688,-0.289063,-0.09375
2150,156,243,112,245,0.398438,0.492188,0.617188,-79.10157,-5.859375,-47.851566,0.796875,-0.28125,-0.101563
2151,151,228,116,227,0.71875,1.011719,0.050781,-11.718751,-9.765626,-35.156254,0.789063,-0.273438,-0.109375
2152,148,220,121,210,0.464844,0.957031,0.242188,-5.371094,22.949221,-43.457035,0.789063,-0.265625,-0.117188
2153,149,218,122,199,0.773438,1.339844,-0.136719,36.132816,42.968754,-51.269535,0.78125,-0.25,-0.117188
2154,174,236,122,210,1.679688,1.992188,0.476563,104.980476,26.367189,-118.652351,0.78125,-0.25,-0.117188
2155,169,235,121,199,1.367188,1.882813,-0.019531,77.148445,-3.90625,-248.535172,0.765625,-0.21875,-0.117188
2156,179,247,121,205,1.070313,1.75,-0.066406,34.179691,-10.742188,-250.000015,0.726563,-0.171875,-0.101563
2157,178,249,122,213,-0.539063,1.882813,0.621094,-14.648438,10.742188,-250.000015,0.65625,-0.117188,-0.101563
2158,189,266,123,249,-0.246094,1.816406,0.484375,61.03516,-69.824226,-250.000015,0.546875,-0.046875,-0.078125
2159,209,293,121,284,-0.171875,1.996094,0.097656,136.230484,-126.953133,-250.000015,0.445313,-0.03125,-0.046875
2160,197,291,122,288,-0.125,1.808594,0.253906,55.664066,-139.160172,-239.746109,0.445313,-0.03125,-0.046875
2161,192,290,122,286,0.175781,1.996094,-0.152344,-89.843758,40.527348,8.300782,0.40625,-0.023438,-0.046875
2162,192,292,122,288,-0.136719,1.996094,-0.375,-248.04689,127.441414,73.730476,0.414063,-0.03125,-0.09375
2163,192,293,123,288,0.65625,1.996094,-0.148438,-202.636734,24.414064,-227.539078,0.390625,-0.039063,-0.132813
2164,264,342,121,341,1.816406,1.996094,-0.414063,-70.312508,-46.386723,-250.000015,0.3125,-0.046875,-0.132813
2165,224,317,121,319,1.996094,1.996094,-0.734375,-71.28907,-52.246098,-250.000015,0.3125,-0.046875,-0.132813
2166,201,301,123,302,1.996094,1.734375,-0.789063,-93.750008,-10.742188,-247.070328,0.242188,-0.078125,-0.164063
2167,197,296,122,295,1.996094,1.117188,-0.953125,-78.613289,21.972658,-150.39064,0.203125,-0.101563,-0.164063
2168,197,299,122,295,1.980469,0.324219,-1.097656,-69.335945,15.625001,-65.917976,0.1875,-0.117188,-0.171875
2169,191,296,121,292,1.554688,-0.722656,-0.953125,-35.644535,-37.59766,1.464844,0.195313,-0.117188,-0.179688
2170,191,294,121,288,1.503906,-1.570313,-0.8125,37.59766,-107.421883,83.496101,0.195313,-0.117188,-0.179688
2171,189,293,120,288,1.964844,-1.273438,-0.796875,100.097664,-132.324234,217.285172,0.226563,-0.109375,-0.1875
2172,189,293,121,286,1.996094,-0.109375,-0.566406,122.558601,-78.613289,249.511734,0.28125,-0.078125,-0.171875
2173,188,293,120,285,1.777344,0.886719,-0.609375,117.675789,-4.882813,249.511734,0.367188,-0.0625,-0.148438
2174,188,293,120,286,1.21875,1.554688,-0.679688,168.457047,1.953125,249.511734,0.46875,-0.054688,-0.117188
2175,187,293,122,288,1.503906,1.996094,-0.769531,233.886734,-40.527348,249.511734,0.46875,-0.054688,-0.117188
2176,189,292,122,287,1.984375,1.996094,-0.582031,249.023453,-24.414064,249.511734,0.570313,-0.078125,-0.078125
2177,187,294,119,287,1.691406,1.996094,-0.640625,208.496109,48.339848,249.511734,0.65625,-0.132813,-0.039063
2178,188,294,121,287,1.050781,1.996094,-0.59375,194.824234,106.44532,249.511734,0.742188,-0.21875,-0.03125
2179,195,300,121,294,-0.105469,1.996094,-0.714844,152.832047,151.367203,249.511734,0.789063,-0.3125,-0.046875
2180,191,298,121,291,-1.960938,1.996094,-0.738281,158.691422,109.375008,249.511734,0.789063,-0.3125,-0.046875
2181,189,297,120,288,-2,1.996094,-0.082031,154.785172,-1.464844,249.511734,0.8125,-0.390625,-0.046875
2182,190,298,120,287,-2,1.996094,0.875,85.937508,-85.449226,192.871109,0.820313,-0.453125,-0.03125
2183,187,297,121,289,-2,1.996094,0.875,-7.8125,-107.421883,-5.859375,0.8125,-0.453125,-0.007813
2184,196,304,121,292,-1.398438,1.976563,-0.757813,-250.000015,-33.69141,-250.000015,0.804688,-0.390625,0
2185,200,311,109,298,1.738281,1.996094,-1.609375,-192.382828,-17.089846,-243.652359,0.804688,-0.390625,0
2186,192,311,102,296,0.992188,-2,1.171875,-230.957047,100.097664,-124.511726,0.789063,-0.335938,-0.03125
2187,178,296,103,291,-1.070313,1.5625,0.695313,-119.140633,70.312508,-156.250015,0.773438,-0.304688,-0.0625
2188,166,268,104,273,0.96875,1.136719,-0.226563,-150.39064,-0.488281,-60.546879,0.773438,-0.289063,-0.085938
2189,160,242,108,247,0.238281,0.339844,1.003906,-109.375008,22.460939,-64.453133,0.765625,-0.28125,-0.085938
2190,155,226,112,223,0.5625,1.097656,0.179688,-26.855471,6.835938,-40.527348,0.765625,-0.28125,-0.085938
2191,152,215,116,205,0.414063,0.777344,0.4375,-22.949221,28.808596,-46.875004,0.757813,-0.273438,-0.085938
2192,151,210,119,192,0.664063,1.261719,-0.082031,21.484377,46.875004,-42.968754,0.757813,-0.265625,-0.109375
2193,171,224,121,200,1.660156,1.976563,0.953125,100.097664,43.457035,-86.91407,0.742188,-0.25,-0.109375
2194,177,232,121,197,1.65625,1.964844,0.179688,89.843758,16.601564,-235.351578,0.726563,-0.210938,-0.09375
2195,192,248,121,206,1.410156,1.285156,-0.316406,45.41016,-1.464844,-250.000015,0.726563,-0.210938,-0.09375
2196,185,245,121,204,1.480469,1.699219,0.316406,24.902346,-37.59766,-250.000015,0.679688,-0.164063,-0.085938
2197,193,258,122,232,0.824219,1.734375,0.375,3.417969,-63.476566,-250.000015,0.609375,-0.109375,-0.078125
2198,191,268,121,256,0.105469,1.996094,0.363281,60.546879,-58.105473,-250.000015,0.523438,-0.070313,-0.0625
2199,197,285,122,277,-0.550781,0.910156,-0.046875,50.781254,-86.425789,-250.000015,0.453125,-0.054688,-0.046875
2200,202,292,121,290,-0.121094,1.683594,0.203125,-18.554689,-9.277345,-133.300797,0.453125,-0.054688,-0.046875
2201,194,290,122,289,-0.054688,1.996094,-0.269531,-157.226578,95.703133,13.671876,0.429688,-0.054688,-0.054688
2202,191,291,123,288,0.34375,1.996094,-0.050781,-201.660172,93.750008,-61.523441,0.421875,-0.054688,-0.085938
2203,191,290,123,288,0.75,1.996094,0.078125,-102.050789,33.203129,-214.355484,0.390625,-0.0625,-0.117188
2204,191,291,122,288,1.917969,1.996094,-0.175781,-26.367189,-49.31641,-250.000015,0.328125,-0.070313,-0.117188
2205,237,323,121,325,1.996094,1.996094,-0.300781,-37.109379,-40.039066,-250.000015,0.28125,-0.085938,-0.125
2206,208,305,122,305,1.996094,1.507813,-0.535156,-45.41016,13.183595,-178.222672,0.28125,-0.085938,-0.125
2207,196,295,122,295,1.980469,0.730469,-0.972656,-90.332039,71.777351,-68.359383,0.25,-0.09375,-0.125
2208,191,293,121,289,1.203125,-0.523438,-1,-97.167976,50.781254,-10.253907,0.242188,-0.109375,-0.15625
2209,190,292,122,288,0.890625,-1.421875,-0.921875,-12.207032,-56.152348,51.269535,0.242188,-0.109375,-0.148438
2210,190,292,122,287,1.550781,-1.242188,-0.894531,74.707039,-137.695328,162.597672,0.242188,-0.109375,-0.148438
2211,190,292,121,286,1.945313,-0.429688,-0.691406,94.72657,-123.535164,249.511734,0.28125,-0.09375,-0.148438
2212,188,292,122,286,1.785156,0.449219,-0.570313,87.402351,-51.757816,249.511734,0.351563,-0.070313,-0.132813
2213,188,292,120,286,1.347656,1.058594,-0.609375,104.980476,-14.648438,249.511734,0.4375,-0.070313,-0.117188
2214,188,293,121,287,1.164063,1.734375,-0.664063,158.20314,-39.550785,249.511734,0.53125,-0.09375,-0.085938
2215,187,292,120,286,1.515625,1.996094,-0.371094,194.335953,-77.636726,249.511734,0.617188,-0.125,-0.0625
2216,190,293,121,287,1.6875,1.996094,-0.246094,212.402359,-55.664066,249.511734,0.617188,-0.125,-0.0625
2217,187,294,121,287,1.527344,1.996094,-0.082031,234.863297,4.882813,249.511734,0.6875,-0.195313,-0.023438
2218,188,294,121,287,0.671875,1.996094,-0.265625,215.332047,100.585945,249.511734,0.75,-0.273438,0
2219,207,309,121,301,-1.667969,1.996094,-0.269531,198.242203,114.746101,249.511734,0.78125,-0.359375,-0.007813
2220,195,302,121,293,-2,1.996094,0.390625,188.476578,23.437502,249.511734,0.796875,-0.421875,-0.007813
2221,191,299,121,290,-2,1.996094,1.125,60.546879,-27.343752,225.585953,0.796875,-0.421875,-0.007813
2222,192,299,121,290,-2,1.996094,0.652344,-96.679695,-27.832033,44.921879,0.796875,-0.453125,-0.007813
2223,206,309,121,300,-0.539063,1.996094,1.308594,-41.015629,-146.48439,-143.066422,0.804688,-0.4375,0.015625
2224,209,314,114,303,-1.589844,0.773438,0.503906,-238.281265,-33.69141,-250.000015,0.789063,-0.359375,0.023438
2225,203,315,102,302,0.832031,1.996094,1.265625,-245.605484,160.156265,-127.441414,0.773438,-0.320313,-0.03125
2226,185,306,103,294,-0.867188,1.921875,0.230469,-91.308601,57.12891,-208.98439,0.773438,-0.320313,-0.03125
2227,173,281,106,282,0.226563,1.003906,0.171875,-116.210945,12.207032,-53.22266,0.765625,-0.296875,-0.054688
2228,165,255,108,260,0.207031,0.4375,1,-110.839851,15.13672,-62.500004,0.757813,-0.28125,-0.054688
2229,157,237,114,235,0.15625,1.132813,0.425781,-18.554689,12.207032,-49.31641,0.75,-0.273438,-0.0625
2230,153,225,118,216,0.472656,1.007813,0.269531,-37.109379,21.972658,-46.386723,0.75,-0.265625,-0.0625
2231,152,218,119,201,0.605469,1.183594,0.042969,-2.441406,46.875004,-39.062504,0.75,-0.265625,-0.0625
2232,154,215,121,191,1.242188,1.558594,0.710938,60.058598,56.640629,-71.777351,0.742188,-0.265625,-0.078125
2233,189,241,122,211,1.34375,1.917969,0.324219,85.449226,44.921879,-153.808609,0.726563,-0.242188,-0.078125
2234,180,238,121,196,1.347656,1.792969,0.167969,90.82032,4.394532,-244.14064,0.703125,-0.203125,-0.0625
2235,181,240,123,195,1.539063,1.660156,0.007813,56.640629,12.695313,-250.000015,0.648438,-0.15625,-0.0625
2236,183,247,122,215,-0.386719,1.609375,0.574219,-0.488281,9.765626,-250.000015,0.648438,-0.15625,-0.0625
2237,187,263,122,248,0.496094,1.996094,0.5625,112.792976,-72.753914,-250.000015,0.554688,-0.101563,-0.054688
2238,251,321,121,317,-0.195313,1.859375,-0.089844,91.796883,-86.425789,-250.000015,0.453125,-0.070313,-0.023438
2239,210,298,122,299,0.230469,1.980469,0.265625,-76.660164,55.175785,-137.695328,0.390625,-0.070313,-0.015625
2240,196,292,122,292,-0.136719,1.996094,-0.441406,-243.164078,168.945328,22.949221,0.390625,-0.0625,-0.078125
2241,194,291,122,291,0.046875,1.996094,-0.195313,-233.886734,96.679695,-102.53907,0.390625,-0.0625,-0.078125
2242,191,289,122,290,0.855469,1.996094,-0.292969,-101.074226,-44.921879,-247.558609,0.367188,-0.070313,-0.09375
2243,194,291,120,292,1.996094,1.996094,-0.617188,-26.367189,-140.625015,-250.000015,0.304688,-0.085938,-0.109375
2244,237,322,121,325,1.996094,1.996094,-0.75,-39.550785,-124.511726,-250.000015,0.257813,-0.109375,-0.132813
2245,205,301,121,303,1.996094,1.671875,-0.742188,-65.917976,27.832033,-120.117195,0.226563,-0.125,-0.140625
2246,194,294,121,293,1.984375,0.238281,-1.226563,-112.792976,89.355476,-34.179691,0.226563,-0.125,-0.140625
2247,190,294,121,290,1.207031,-1.15625,-1.183594,-61.523441,31.738283,23.437502,0.21875,-0.132813,-0.148438
2248,189,292,122,286,1.183594,-1.542969,-1.109375,56.640629,-84.960945,107.421883,0.21875,-0.132813,-0.15625
2249,188,292,123,285,1.773438,-0.847656,-0.941406,127.441414,-146.972672,231.445328,0.257813,-0.117188,-0.148438
2250,188,292,122,286,1.949219,0.101563,-0.625,138.183609,-113.281258,249.511734,0.320313,-0.09375,-0.140625
2251,189,292,121,286,1.746094,0.964844,-0.585938,140.136734,-57.12891,249.511734,0.320313,-0.09375,-0.140625
2252,189,292,121,286,1.359375,1.402344,-0.578125,168.945328,-39.062504,249.511734,0.398438,-0.070313,-0.109375
2253,189,292,122,285,1.472656,1.917969,-0.660156,230.468765,-64.941414,249.511734,0.492188,-0.078125,-0.078125
2254,188,291,120,286,1.953125,1.996094,-0.582031,249.511734,-62.500004,249.511734,0.578125,-0.117188,-0.03125
2255,187,291,121,285,1.832031,1.996094,-0.535156,242.675797,-10.742188,249.511734,0.65625,-0.179688,0
2256,188,294,122,286,1.359375,1.996094,-0.378906,249.511734,61.523441,249.511734,0.65625,-0.179688,0
2257,188,293,122,288,-0.308594,1.996094,-0.421875,204.589859,129.882828,249.511734,0.726563,-0.265625,0.023438
2258,201,304,120,300,-2,1.996094,-0.214844,207.519547,82.031258,249.511734,0.765625,-0.351563,0.023438
2259,193,299,121,291,-2,1.996094,0.6875,158.20314,-24.902346,249.511734,0.78125,-0.421875,0.03125
2260,190,298,121,289,-2,1.996094,1.097656,-13.183595,-43.945316,129.882828,0.78125,-0.453125,0.03125
2261,188,298,122,289,-2,1.996094,1.007813,-69.335945,-52.734379,-33.69141,0.78125,-0.445313,0.046875
2262,194,302,121,293,0.109375,1.21875,1.074219,-15.625001,-93.261726,-191.406265,0.78125,-0.445313,0.046875
2263,192,306,101,291,0.789063,0.460938,0.761719,-166.992203,-15.13672,-250.000015,0.773438,-0.367188,0.039063
2264,185,305,94,290,-0.785156,-0.195313,1.992188,-236.32814,27.832033,-134.76564,0.757813,-0.320313,0
2265,173,292,98,286,-1.042969,1.121094,0.707031,-118.16407,65.429695,-141.113297,0.742188,-0.289063,-0.03125
2266,164,268,101,270,1,1.195313,-0.453125,-105.957039,-22.949221,-53.22266,0.742188,-0.28125,-0.03125
2267,158,247,107,246,0.507813,0.285156,0.484375,-70.312508,7.8125,-54.687504,0.742188,-0.28125,-0.03125
2268,152,231,115,223,0.613281,1.25,-0.03125,-17.578127,8.789063,-46.875004,0.734375,-0.273438,-0.054688
2269,151,223,120,207,0.246094,0.667969,0.5,-17.089846,53.22266,-46.386723,0.726563,-0.265625,-0.054688
2270,150,219,121,195,0.617188,1.113281,0.070313,29.785158,65.917976,-52.246098,0.726563,-0.25,-0.070313
2271,192,247,122,220,1.453125,1.957031,0.5625,100.585945,42.968754,-124.511726,0.710938,-0.234375,-0.0625
2272,206,261,123,226,1.4375,1.90625,0.09375,100.585945,13.671876,-208.496109,0.710938,-0.234375,-0.0625
2273,201,263,123,218,1.5,1.699219,-0.027344,79.589851,-20.019533,-250.000015,0.679688,-0.203125,-0.046875
2274,188,253,121,212,1.515625,1.570313,0.242188,34.179691,-21.484377,-250.000015,0.632813,-0.15625,-0.039063
2275,187,255,121,232,0.609375,1.984375,0.601563,8.300782,-19.531252,-250.000015,0.5625,-0.109375,-0.03125
